148;-1.42636e-11;1.00917e-12;3.18912e-12;5.46844e-07;1.2481e-07;-8.22505e-08;-0.0628574;-0.549477;1.17289;-0.0665334;1.49057;-0.941646
138;-1.4263e-11;1.00919e-12;3.18973e-12;5.46863e-07;1.24835e-07;-8.22608e-08;-0.0628604;-0.549476;1.17288;-0.0665354;1.49057;-0.941645
124;-1.42629e-11;1.0092e-12;3.19006e-12;5.46873e-07;1.24848e-07;-8.22714e-08;-0.0628621;-0.549475;1.17287;-0.066538;1.49057;-0.941644
140;-1.4263e-11;1.00926e-12;3.19011e-12;5.46913e-07;1.24857e-07;-8.22665e-08;-0.0628635;-0.549475;1.17287;-0.0665391;1.49057;-0.941643
179;-1.42624e-11;1.00919e-12;3.19e-12;5.46899e-07;1.24853e-07;-8.2264e-08;-0.0628623;-0.549475;1.17287;-0.0665385;1.49058;-0.941644
156;-1.42615e-11;1.00912e-12;3.19011e-12;5.46859e-07;1.24859e-07;-8.22707e-08;-0.0628612;-0.549474;1.17286;-0.0665368;1.49058;-0.941644
192;-1.42608e-11;1.00903e-12;3.19039e-12;5.46819e-07;1.24865e-07;-8.22767e-08;-0.0628593;-0.549473;1.17285;-0.0665346;1.49058;-0.941645
156;-1.4261e-11;1.00894e-12;3.191e-12;5.46798e-07;1.24876e-07;-8.22829e-08;-0.0628515;-0.549473;1.17284;-0.0665314;1.49058;-0.941647
154;-1.42633e-11;1.00894e-12;3.19211e-12;5.46876e-07;1.24904e-07;-8.22845e-08;-0.0628377;-0.549473;1.17282;-0.0665296;1.49057;-0.941648
172;-1.42681e-11;1.00898e-12;3.19383e-12;5.46981e-07;1.24947e-07;-8.23004e-08;-0.062815;-0.549473;1.1728;-0.0665275;1.49054;-0.941649
158;-1.42787e-11;1.00941e-12;3.197e-12;5.47222e-07;1.25024e-07;-8.23334e-08;-0.0627906;-0.549475;1.17278;-0.0665275;1.49049;-0.94165
160;-1.42957e-11;1.01031e-12;3.20172e-12;5.47596e-07;1.25136e-07;-8.23866e-08;-0.0627668;-0.549479;1.17276;-0.0665277;1.4904;-0.94165
168;-1.43148e-11;1.01141e-12;3.20721e-12;5.47992e-07;1.25262e-07;-8.24527e-08;-0.0627476;-0.549483;1.17273;-0.0665279;1.49031;-0.94165
199;-1.43289e-11;1.01217e-12;3.21199e-12;5.48272e-07;1.25381e-07;-8.25175e-08;-0.0627296;-0.549486;1.17269;-0.0665275;1.4902;-0.941651
198;-1.4358e-11;1.01393e-12;3.22187e-12;5.48807e-07;1.25619e-07;-8.26634e-08;-0.0627101;-0.54948;1.17261;-0.0665259;1.49006;-0.941653
187;-1.43805e-11;1.01529e-12;3.23108e-12;5.49169e-07;1.25853e-07;-8.28197e-08;-0.0626958;-0.549468;1.17251;-0.0665233;1.48994;-0.941655
199;-1.43893e-11;1.0155e-12;3.24119e-12;5.49105e-07;1.26135e-07;-8.30285e-08;-0.0626721;-0.54945;1.17232;-0.0665128;1.48978;-0.94166
187;-1.44133e-11;1.01676e-12;3.2564e-12;5.49207e-07;1.26504e-07;-8.33023e-08;-0.0626489;-0.549438;1.17208;-0.0664896;1.48963;-0.941667
169;-1.44154e-11;1.01621e-12;3.27116e-12;5.48574e-07;1.26876e-07;-8.36118e-08;-0.0626156;-0.549427;1.17173;-0.0664437;1.48948;-0.941679
164;-1.44085e-11;1.01501e-12;3.28471e-12;5.47646e-07;1.27215e-07;-8.39102e-08;-0.0625815;-0.549413;1.17135;-0.0663869;1.48936;-0.941692
204;-1.44225e-11;1.01516e-12;3.30491e-12;5.46961e-07;1.27665e-07;-8.42854e-08;-0.0625426;-0.549397;1.17093;-0.0663125;1.48923;-0.941708
157;-1.44099e-11;1.01301e-12;3.32701e-12;5.45243e-07;1.28165e-07;-8.47303e-08;-0.0624815;-0.549374;1.17031;-0.0661951;1.48905;-0.941733
160;-1.4401e-11;1.01127e-12;3.34505e-12;5.43819e-07;1.28556e-07;-8.5086e-08;-0.0624285;-0.549357;1.1698;-0.0660949;1.48888;-0.941754
191;-1.44305e-11;1.01218e-12;3.37319e-12;5.43067e-07;1.29137e-07;-8.55573e-08;-0.0623716;-0.549341;1.16927;-0.0659856;1.48867;-0.941776
157;-1.44494e-11;1.01208e-12;3.40339e-12;5.41827e-07;1.29776e-07;-8.60875e-08;-0.0623024;-0.549323;1.16862;-0.0658562;1.48835;-0.941803
226;-1.44568e-11;1.01112e-12;3.43248e-12;5.40171e-07;1.30375e-07;-8.6608e-08;-0.062232;-0.549303;1.16793;-0.065711;1.48805;-0.941833
161;-1.44829e-11;1.01159e-12;3.46384e-12;5.38952e-07;1.3098e-07;-8.71217e-08;-0.0621704;-0.54928;1.1673;-0.0655675;1.48784;-0.941863
